MENU_HINT,EVENT_NAME,Name,WIN_LOSE,age,weight,jockey,trainer,ratings,form,race_surface,race_runners,race_going,race_distance,race_class,race_ages,non_runners
Curragh 1st Jul,1m2f Grp 1,Goldana,0,4,136,D McMonagle,J P OBrien,104.0,132114.0,Turf,9,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,1m2f Hcap,Draco Pulchrac,0,5,122,Emily Finnegan,A J Martin,67.0,31186.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Curragh 1st Jul,1m Mdn,Ghost Dance,0,3,129,W J Lee,A Oliver,,,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,1m Mdn,Gardone,0,3,134,N G McCullagh,Charles Weld,,8.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,6f Hcap,Dream Today,0,8,127,C J MacRedmond,A McGuinness,80.0,133035.0,Turf,13,Good (Good to Yielding in places),1320,,3+,"['Parting Glass', 'Midnight Fire']"
Curragh 1st Jul,1m2f Grp 3,Layfayette,0,6,135,C D Hayes,N Meade,109.0,732341.0,Turf,5,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,1m Mdn,Pittsford,0,3,134,R P Whelan,M Halford  T Collins,,7.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,6f Grp 2,Ashwiyaa,0,2,128,D P McDonogh,M OCallaghan,,32.0,Turf,7,Good (Good to Yielding in places),1320,1.0,2,
Curragh 1st Jul,1m Mdn,Pink Sorrel,1,3,129,G F Carroll,J G Murphy,81.0,380.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,2m Hcap,Kingswear,0,6,135,J M Sheridan,D Hogan,86.0,732676.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,1m Mdn,Capernoity,0,3,134,D W OConnor,J F Levins,,9.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,6f Hcap,Gabriellas Spirit,0,4,121,C D Hayes,K J Condon,74.0,771916.0,Turf,13,Good (Good to Yielding in places),1320,,3+,"['Parting Glass', 'Midnight Fire']"
Curragh 1st Jul,6f Grp 2,Grand Job,0,2,128,D McMonagle,J P OBrien,,2.0,Turf,7,Good (Good to Yielding in places),1320,1.0,2,
Curragh 1st Jul,1m Mdn,Parish Centre,0,3,134,R P Cleary,J S Bolger,75.0,805.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,6f Grp 2,Gunzburg,0,2,128,W J Lee,P Twomey,,41.0,Turf,7,Good (Good to Yielding in places),1320,1.0,2,
Curragh 1st Jul,6f Hcap,Hallowed Time,0,5,122,D P McDonogh,Eoghan ONeill,75.0,90204.0,Turf,13,Good (Good to Yielding in places),1320,,3+,"['Parting Glass', 'Midnight Fire']"
Curragh 1st Jul,1m2f Hcap,Coill Na Sionainne,0,7,131,Jessica Maye,W McCreery,76.0,970742.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Curragh 1st Jul,1m2f Hcap,Higher Kingdom,0,6,138,Siobhan Rutledge,J C McConnell,83.0,813177.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Curragh 1st Jul,6f Hcap,Heavenly Power,0,5,123,B M Coen,E Lynam,76.0,260150.0,Turf,13,Good (Good to Yielding in places),1320,,3+,"['Parting Glass', 'Midnight Fire']"
Curragh 1st Jul,6f Hcap,Gordon Bennett,0,5,140,G F Carroll,R Brabazon,93.0,811515.0,Turf,13,Good (Good to Yielding in places),1320,,3+,"['Parting Glass', 'Midnight Fire']"
Curragh 1st Jul,2m Hcap,Grappa Nonino,0,4,119,C D Hayes,D K Weld,67.0,406421.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,7f Mdn,Auguste Lumiere,0,2,131,R P Cleary,J S Bolger,,,Turf,13,Good (Good to Yielding in places),1540,,2,
Curragh 1st Jul,1m2f Grp 3,Mashhoor,1,5,135,B M Coen,J P Murtagh,105.0,410011.0,Turf,5,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,1m2f Grp 1,Insinuendo,0,6,136,D P McDonogh,W McCreery,105.0,37143.0,Turf,9,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,1m2f Grp 3,Al Riffa,0,3,130,D McMonagle,J P OBrien,114.0,211.0,Turf,5,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,2m Hcap,Almuhit,0,4,138,J A Heffernan,D Hogan,89.0,123002.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,1m Mdn,Beyond The Steps,0,3,134,S Foley,Mrs J Harrington,,7.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,1m2f Grp 1,Via Sistina,1,5,136,J P Spencer,G Boughey,115.0,104211.0,Turf,9,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,1m Mdn,Highland Rahy,0,3,134,J M Sheridan,J A Stack,82.0,4035.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,7f Mdn,Burn The Bridges,0,2,131,B M Coen,J P Murtagh,,,Turf,13,Good (Good to Yielding in places),1540,,2,
Curragh 1st Jul,2m Hcap,Magellan Strait,0,4,140,M P Sheehy,J P OBrien,91.0,612108.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,2m Hcap,Foveros,0,8,129,W M Lordan,W P Mullins,80.0,12000.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,1m2f Hcap,Pachmena,0,6,127,Julie Burke,G P Cromwell,72.0,244642.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Curragh 1st Jul,1m2f Hcap,Longbourn,0,7,143,Miss J Townend,R OSullivan,88.0,322003.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Curragh 1st Jul,7f Mdn,Rapid Mission,0,2,131,S Foley,J P OBrien,,,Turf,13,Good (Good to Yielding in places),1540,,2,
Curragh 1st Jul,2m Hcap,Immelmann,0,5,127,G F Carroll,W P Mullins,78.0,3283.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,1m2f Grp 3,Self Belief,0,4,135,W J Lee,W McCreery,105.0,15134.0,Turf,5,Good (Good to Yielding in places),2200,1.0,3+,
Curragh 1st Jul,7f Mdn,Truly Kodi,0,2,131,R C Colgan,S Lavery,,,Turf,13,Good (Good to Yielding in places),1540,,2,
Curragh 1st Jul,2m Hcap,Marvelosa,0,4,124,D McMonagle,R OBrien,75.0,744213.0,Turf,16,Good (Good to Yielding in places),3520,,4+,['Firstman']
Curragh 1st Jul,6f Hcap,Song For Whoever,0,3,128,J Kearney,John ODonoghue,87.0,281106.0,Turf,13,Good (Good to Yielding in places),1320,,3+,"['Parting Glass', 'Midnight Fire']"
Curragh 1st Jul,7f Mdn,Koniag,0,2,131,D P McDonogh,K P Cotter,,,Turf,13,Good (Good to Yielding in places),1540,,2,
Curragh 1st Jul,1m2f Hcap,Lord Vader,0,4,127,Miss S Ahern,E Mullins,72.0,232604.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Curragh 1st Jul,1m Mdn,Hot Moon,0,3,134,D N Curran,J G Coogan,,6.0,Turf,14,Good (Good to Yielding in places),1760,,3+,['Lets Avit']
Curragh 1st Jul,1m2f Hcap,Dancing Tango,0,4,144,Miss M OSullivan,J P OBrien,89.0,521451.0,Turf,15,Good (Good to Yielding in places),2200,,4+,
Windsor 1st Jul,1m3f Hcap,Cosmic Desert,0,4,130,S M Levey,T Kent,89.0,243100.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,6f Nov Stks,Sunday Belle,0,2,128,Hector Crouch,Ian Williams,,,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,1m Hcap,Snapcracklepop,0,4,131,Lewis Edmunds,W Muir  C Grassick,73.0,322643.0,Turf,5,Good to Firm (Good in places),1791,3.0,3+,
Windsor 1st Jul,1m Nov Stks,Connected,0,3,130,K Stott,K P De Foy,,,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,1m Nov Stks,Kalamunda,0,3,130,Hector Crouch,Joseph Parr,,8.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,1m3f Hcap,Youthful King,1,4,126,Aidan Keeley,L A Dace,85.0,137913.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,5f Hcap,Swayze,0,4,141,Lewis Edmunds,W Muir  C Grassick,91.0,216014.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,1m Nov Stks,Elnajmm,0,3,130,A J Farragher,W J Haggas,,2.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,6f Nov Stks,Macanudo,0,2,133,K Stott,R Hannon,,4.0,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,6f Nov Stks,Irrelevant,0,2,133,Finley Marsh,R Hughes,,98.0,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,6f Nov Stks,Shagraan,1,2,133,William Cox,C G Cox,,7.0,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,1m3f Hcap,Who Loves You Baby,0,3,135,Adam Tracey,J Ryan,55.0,662.0,Turf,6,Good to Firm (Good in places),2519,6.0,3,['Little Tiger']
Windsor 1st Jul,1m3f Hcap,Dees Dream,0,3,134,Taylor Fisher,M J Attwater,54.0,266767.0,Turf,6,Good to Firm (Good in places),2519,6.0,3,['Little Tiger']
Windsor 1st Jul,5f Hcap,Isle Of Lismore,0,5,132,K Stott,R M H Cowell,82.0,147422.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,5f Hcap,Glamorous Breeze,1,5,132,William Cox,C Mason,82.0,386812.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,1m Nov Stks,Miss Bling Bling,0,3,125,Theodore Ladd,P J McBride,,,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,6f Nov Stks,Mercian Warrior,0,2,133,Charles Bishop,Eve Johnson Houghton,,,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,5f Hcap,Ferrous,0,3,131,Charles Bishop,Jack Channon,86.0,312631.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,6f Nov Stks,Showpeace,0,2,133,George Bass,D J Coakley,,,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,1m Hcap,Sudden Ambush,1,3,134,David Probert,A M Balding,85.0,312516.0,Turf,5,Good to Firm (Good in places),1791,3.0,3+,
Windsor 1st Jul,1m3f Hcap,City Streak,0,4,128,David Probert,A M Balding,87.0,122312.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,1m3f Hcap,Rhea Of The Year,0,3,130,Rose Dawes,R Eddery,50.0,868608.0,Turf,6,Good to Firm (Good in places),2519,6.0,3,['Little Tiger']
Windsor 1st Jul,1m Nov Stks,Alsakib,1,3,136,David Probert,A M Balding,,21.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,1m Nov Stks,Zodiac Star,0,3,130,R Coakley,A King,81.0,443.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,6f Nov Stks,Chiedozie,0,2,133,David Probert,C Hills,,6.0,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,1m Hcap,Sly Madam,0,5,141,Charles Bishop,Miss S West,83.0,162580.0,Turf,5,Good to Firm (Good in places),1791,3.0,3+,
Windsor 1st Jul,1m3f Hcap,Foinix,0,3,137,Aidan Keeley,Miss Gay Kelleway,57.0,312560.0,Turf,6,Good to Firm (Good in places),2519,6.0,3,['Little Tiger']
Windsor 1st Jul,1m3f Hcap,The Whipmaster,0,5,130,T P Queally,G L Moore,89.0,267801.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,5f Hcap,Woolhampton,0,3,126,R Coakley,B R Millman,81.0,318755.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,1m3f Hcap,Manxman,1,3,126,Luke Catton,S  E Crisford,45.0,0.0,Turf,6,Good to Firm (Good in places),2519,6.0,3,['Little Tiger']
Windsor 1st Jul,5f Hcap,Spring Bloom,0,6,137,David Probert,R Eddery,87.0,874210.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,1m Hcap,Peace Of Mine,0,3,130,K Stott,G Boughey,81.0,15218.0,Turf,5,Good to Firm (Good in places),1791,3.0,3+,
Windsor 1st Jul,6f Nov Stks,Commander Crouch,0,2,133,S M Levey,R Hannon,,3.0,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Windsor 1st Jul,1m Nov Stks,Fakhra,0,3,125,S M Levey,R Hannon,,22.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,1m Nov Stks,Magic Memories,0,3,130,T P Queally,G L Moore,,49.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,1m3f Hcap,Highland Flyer,0,3,133,Olivia Tubb,J G Portman,53.0,668565.0,Turf,6,Good to Firm (Good in places),2519,6.0,3,['Little Tiger']
Windsor 1st Jul,1m3f Hcap,Wait To Excel,0,4,132,K Stott,J Tate,91.0,924112.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,5f Hcap,Vespasian,0,4,131,S M Levey,S  E Crisford,81.0,622524.0,Turf,7,Good to Firm (Good in places),1121,3.0,3+,"['Crimson Sand', 'Swift Asset']"
Windsor 1st Jul,1m3f Hcap,Educator,0,4,134,A J Farragher,W J Haggas,93.0,120832.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,1m3f Hcap,Cardano,0,7,125,Theodore Ladd,B Brookhouse,84.0,202757.0,Turf,7,Good to Firm (Good in places),2519,2.0,4+,"['Postmark', 'Magical Morning']"
Windsor 1st Jul,1m Nov Stks,Troon,0,3,136,Charles Bishop,Eve Johnson Houghton,87.0,10.0,Turf,9,Good to Firm (Good in places),1791,2.0,3+,['Jimmy Frankham']
Windsor 1st Jul,1m Hcap,Farasi Lane,0,5,140,S M Levey,T Ward,82.0,316645.0,Turf,5,Good to Firm (Good in places),1791,3.0,3+,
Windsor 1st Jul,6f Nov Stks,The Smiling Wolf,0,2,133,Rose Dawes,Jack Channon,,,Turf,9,Good to Firm (Good in places),1332,5.0,2,
Newcastle 1st Jul,6f Grp 3,Tiber Flow,1,4,131,Tom Marquand,W J Haggas,106.0,186542.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,6f Hcap,Lethal Levi,0,4,137,C Lee,K R Burke,99.0,196020.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,7f Hcap,Zip,0,7,129,O J Orr,R A Fahey,90.0,216130.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,2m Hcap,Rajinsky,0,7,138,Connor Planas,H Palmer,107.0,419165.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Themaxwecan,0,7,123,J Fanning,C Johnston,92.0,17930.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,7f Hcap,Air To Air,0,5,132,Billy Loughnane,G Boughey,93.0,20927.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,1m2f Hcap,Cockalorum,0,8,129,Jason Hart,R Fell  S Murray,84.0,251145.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,2m Hcap,Green Team,0,4,118,A Mullen,Ian Williams,87.0,904077.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,1m2f Hcap,Mr Curiosity,0,6,135,Cam Hardie,T D Easterby,90.0,310488.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,1m2f Hcap,Persist,0,4,132,Tom Marquand,W J Haggas,87.0,172216.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,1m4f Hcap,Very Excellent,0,7,134,Cam Hardie,M E Sowersby,74.0,431038.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,1m4f Hcap,King Of Unicorns,0,6,128,Billy Garritty,Micky Hammond,68.0,334535.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,6f Grp 3,Witch Hunter,0,4,131,R Kingscote,R Hannon,108.0,20251.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,2m Hcap,Matchless,0,5,119,G Lee,J Candlish,88.0,25513.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Nathanael Greene,0,4,119,Andrea Atzeni,W J Haggas,88.0,214054.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,5f Nov Stks,Batal Zabeel,0,2,133,T Eaves,K A Ryan,,3.0,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,1m4f Hcap,Ri Na Farraige,0,6,130,O J Orr,R A Fahey,70.0,373160.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,6f Grp 3,Prince Of Pillo,0,3,125,J Fanning,K Dalgleish,98.0,141390.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,2m Hcap,Rainbow Dreamer,0,10,131,Rossa Ryan,A King,100.0,512271.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Cozone,0,6,136,J Coen,M J Smith,84.0,230146.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,2m Hcap,Berkshire Rocco,0,6,130,C Lee,A M Balding,99.0,412500.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Good Show,0,4,122,Jason Hart,K Dalgleish,91.0,920318.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,6f Hcap,Batal Dubai,1,3,120,Oisin Murphy,H  R Charlton,88.0,13177.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,7f Hcap,Lord Of The Lodge,0,6,142,Sam Feilden,K R Burke,103.0,724040.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,2m Hcap,Blow Your Horn,0,6,129,R Kingscote,Ian Williams,70.0,644111.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,2m Hcap,Aztec Empire,0,4,120,Harry Davies,A M Balding,89.0,214166.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,5f Nov Stks,Markakol,1,2,133,Andrea Atzeni,R Varian,,6.0,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,5f Nov Stks,Zaman Daar,0,2,133,Oisin Murphy,I Mohammed,,,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,6f Grp 3,Mount Athos,0,4,131,N Callan,J Tate,103.0,241112.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,2m Hcap,Adjuvant,0,4,125,Billy Loughnane,M L W Bell,94.0,835821.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Calling The Wind,1,7,130,N Callan,R Hughes,99.0,370462.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,1m2f Hcap,Innse Gall,0,5,124,Rossa Ryan,I Jardine,79.0,134253.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,7f Hcap,Marshal Dan,0,8,127,Rossa Ryan,H Main,88.0,814308.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,1m4f Hcap,Vallamorey,0,5,132,T Eaves,C W Fairhurst,72.0,66310.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,7f Hcap,The Gatekeeper,0,4,132,Andrea Atzeni,C Johnston,93.0,154160.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,1m4f Hcap,Victory,0,4,133,Rossa Ryan,A King,73.0,125279.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,1m2f Hcap,Qaasid,0,5,130,G Lee,Miss J A Camacho,85.0,712323.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,2m Hcap,Sir Chauvelin,0,11,119,William Pyle,J S Goldie,88.0,700830.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Omniscient,0,4,126,L Morris,Sir Mark Prescott,95.0,433181.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Mostly Sunny,0,4,130,Jason Hart,H Main,78.0,21772.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,6f Grp 3,Iconic Moment,0,3,125,Rossa Ryan,J Tate,99.0,11148.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,2m Hcap,Post Impressionist,0,4,126,Tom Marquand,W J Haggas,95.0,204331.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Vino Victrix,0,5,124,Benoit D L Sayette,H Morrison,93.0,212480.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,2m Hcap,Golden Rules,0,6,125,Oisin Murphy,D Faulkner,94.0,212441.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,6f Hcap,Aleezdancer,0,4,136,N Callan,K A Ryan,98.0,303160.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,1m2f Hcap,Shimmering Sands,0,4,123,S A Gray,M  D Easterby,78.0,131031.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,2m Hcap,Hadrianus,0,3,137,Oisin Murphy,C Johnston,102.0,212330.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,7f Hcap,Utilis,0,3,116,L Morris,B Ellison,85.0,324623.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,1m4f Hcap,The Dancing Poet,0,7,124,Oisin Murphy,B Ellison,64.0,543782.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,6f Hcap,Soldiers Minute,0,8,135,J Fanning,K Dalgleish,97.0,290544.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,2m Hcap,Mountain Road,0,4,117,Cam Hardie,D M Simcock,86.0,221146.0,Allweather,19,Standard / Slow,3576,2.0,3+,['Second Slip']
Newcastle 1st Jul,7f Hcap,Wobwobwob,0,5,125,Tom Marquand,A Keatley,86.0,316426.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,1m4f Hcap,Explorers Way,0,4,120,S A Gray,B Ellison,60.0,644088.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,2m Hcap,World Without Love,0,4,130,J Fanning,C Johnston,73.0,523914.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,7f Hcap,Adeb,1,4,124,Billy Garritty,R A Fahey,85.0,132100.0,Allweather,8,Standard / Slow,1554,2.0,3+,"['Safe Voyage', 'Chola Empire']"
Newcastle 1st Jul,5f Nov Stks,Mehigburn,0,2,133,Jason Hart,R Fell  S Murray,,6.0,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,2m Hcap,Appier,0,4,138,B A Curtis,S P C Woods,81.0,543131.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,5f Nov Stks,Star Of Lazise,0,2,133,A Mullen,Gemma Tutty,,84.0,Allweather,7,Standard / Slow,1100,3.0,2,"['Sweet Soul Music', 'Cloud King']"
Newcastle 1st Jul,1m2f Hcap,Thundering,0,4,133,N Callan,K A Ryan,88.0,227850.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,6f Grp 3,Brad The Brief,0,6,131,Oisin Murphy,H Palmer,114.0,2110.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,2m Hcap,Citizen General,0,4,132,N Callan,E A L Dunlop,80.0,117212.0,Allweather,14,Standard / Slow,3576,2.0,3+,
Newcastle 1st Jul,1m2f Hcap,Nobel,1,4,133,Oisin Murphy,A M Balding,88.0,1180.0,Allweather,8,Standard / Slow,2242,3.0,4+,['Maghlaak']
Newcastle 1st Jul,6f Hcap,Animate,0,3,119,Andrea Atzeni,S  E Crisford,87.0,314613.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,1m4f Hcap,Lexington Knight,1,5,135,N Callan,R Hannon,75.0,253212.0,Allweather,11,Standard / Slow,2738,5.0,4+,['Easter Island']
Newcastle 1st Jul,6f Hcap,Tiger Crusade,0,6,135,Callum Shepherd,D M Simcock,97.0,401316.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,6f Hcap,Coachello,0,5,142,O J Orr,G Elliott,104.0,761038.0,Allweather,9,Standard / Slow,1320,2.0,3+,
Newcastle 1st Jul,6f Grp 3,Spycatcher,0,5,131,C Lee,K R Burke,106.0,327014.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,6f Grp 3,Judicial,0,11,131,Callum Rodriguez,Miss J A Camacho,103.0,892812.0,Allweather,8,Standard / Slow,1320,1.0,3+,
Newcastle 1st Jul,2m Hcap,La Hacienda,1,6,137,Harry Davies,M J Smith,85.0,110083.0,Allweather,14,Standard / Slow,3576,2.0,3+,
